Country,Year,Life expectancy,Child Mortality,Population,Fertility,GDP,Group
Ukraine,1975,69.6,30.0,49015998.0,2.03,8724.0,Europe & Central Asia
Ukraine,1976,69.4,29.4,49266997.0,2.01,9090.0,Europe & Central Asia
Ukraine,1977,69.3,29.0,49484239.0,2.0,9262.0,Europe & Central Asia
Ukraine,1978,69.1,28.5,49677426.0,1.99,9454.0,Europe & Central Asia
Ukraine,1979,69.0,28.0,49860466.0,1.98,9372.0,Europe & Central Asia
Ukraine,1980,68.9,27.4,50043550.0,1.98,9349.0,Europe & Central Asia
Ukraine,1981,68.9,26.6,50227328.0,1.99,9400.0,Europe & Central Asia
Ukraine,1982,69.0,25.7,50408687.0,2.01,9594.0,Europe & Central Asia
Ukraine,1983,69.1,24.7,50589152.0,2.03,9860.0,Europe & Central Asia
Ukraine,1984,69.4,23.8,50769702.0,2.04,9937.0,Europe & Central Asia
Ukraine,1985,70.0,22.7,50949364.0,2.05,9981.0,Europe & Central Asia
Ukraine,1986,70.6,21.8,51128208.0,2.05,10346.0,Europe & Central Asia
Ukraine,1987,70.9,21.0,51301215.0,2.03,10437.0,Europe & Central Asia
Ukraine,1988,70.8,20.3,51455595.0,1.99,10621.0,Europe & Central Asia
Ukraine,1989,70.4,19.8,51574638.0,1.94,10773.0,Europe & Central Asia
Ukraine,1990,69.9,19.5,51644914.0,1.87,10490.0,Europe & Central Asia
Ukraine,1991,69.4,19.5,51666114.0,1.79,9588.0,Europe & Central Asia
Ukraine,1992,68.8,19.7,51637719.0,1.69,8633.0,Europe & Central Asia
Ukraine,1993,68.0,19.9,51546666.0,1.6,7401.0,Europe & Central Asia
Ukraine,1994,67.3,20.2,51377434.0,1.5,5732.0,Europe & Central Asia
Ukraine,1995,66.8,20.5,51121722.0,1.41,5073.0,Europe & Central Asia
Ukraine,1996,66.8,20.5,50773323.0,1.33,4606.0,Europe & Central Asia
Ukraine,1997,67.1,20.3,50342838.0,1.26,4509.0,Europe & Central Asia
Ukraine,1998,67.5,19.9,49860125.0,1.2,4463.0,Europe & Central Asia
Ukraine,1999,67.6,19.2,49366106.0,1.16,4496.0,Europe & Central Asia
Ukraine,2000,67.5,18.5,48891792.0,1.14,4809.0,Europe & Central Asia
Ukraine,2001,67.5,17.6,48448267.0,1.14,5305.0,Europe & Central Asia
Ukraine,2002,67.4,16.7,48032368.0,1.15,5637.0,Europe & Central Asia
Ukraine,2003,67.4,15.9,47643278.0,1.18,6217.0,Europe & Central Asia
Ukraine,2004,67.3,15.1,47275250.0,1.21,7022.0,Europe & Central Asia
Ukraine,2005,67.2,14.5,46923927.0,1.26,7265.0,Europe & Central Asia
Ukraine,2006,67.3,14.0,46591797.0,1.3,7848.0,Europe & Central Asia
Ukraine,2007,67.6,13.4,46282158.0,1.35,8519.0,Europe & Central Asia
Ukraine,2008,68.2,12.9,45991584.0,1.38,8762.0,Europe & Central Asia
Ukraine,2009,69.3,12.3,45715010.0,1.41,7498.0,Europe & Central Asia
Ukraine,2010,70.4,11.8,45448329.0,1.44,7844.0,Europe & Central Asia
Ukraine,2011,71.2,11.2,45190180.0,1.45,8282.0,Europe & Central Asia
Ukraine,2012,71.5,10.6,44940268.0,1.46,8319.0,Europe & Central Asia
Ukraine,2013,71.7,10.0,44696741.0,1.47,8338.0,Europe & Central Asia
United Arab Emirates,1964,59.48368000000001,162.2,134478.0,6.86,5021.0,Middle East & North Africa
United Arab Emirates,1965,60.5414,151.3,146387.0,6.84,8534.0,Middle East & North Africa
United Arab Emirates,1966,61.56511999999999,140.4,156934.0,6.82,14505.0,Middle East & North Africa
United Arab Emirates,1967,62.54684,129.4,167420.0,6.78,24652.0,Middle East & North Africa
United Arab Emirates,1968,63.48056,118.6,180858.0,6.74,29634.0,Middle East & North Africa
United Arab Emirates,1969,64.36428000000001,108.2,201308.0,6.68,35623.0,Middle East & North Africa
United Arab Emirates,1970,65.2,98.4,231754.0,6.61,42822.0,Middle East & North Africa
United Arab Emirates,1971,65.8,89.1,272529.0,6.51,41464.0,Middle East & North Africa
United Arab Emirates,1972,66.4,80.6,322868.0,6.4,39798.0,Middle East & North Africa
United Arab Emirates,1973,66.9,72.8,383152.0,6.28,60948.0,Middle East & North Africa
United Arab Emirates,1974,67.5,65.8,453530.0,6.15,149185.0,Middle East & North Africa
United Arab Emirates,1975,68.0,59.4,533554.0,6.01,167748.0,Middle East & North Africa
United Arab Emirates,1976,68.5,53.5,624390.0,5.87,165063.0,Middle East & North Africa
United Arab Emirates,1977,69.1,48.2,724684.0,5.74,167326.0,Middle East & North Africa
United Arab Emirates,1978,69.5,43.4,828378.0,5.62,143058.0,Middle East & North Africa
United Arab Emirates,1979,70.0,39.0,927412.0,5.52,159226.0,Middle East & North Africa
United Arab Emirates,1980,70.5,35.2,1016228.0,5.42,182668.0,Middle East & North Africa
United Arab Emirates,1981,70.9,31.9,1092153.0,5.34,181228.0,Middle East & North Africa
United Arab Emirates,1982,71.3,29.0,1157336.0,5.27,158177.0,Middle East & North Africa
United Arab Emirates,1983,71.5,26.5,1217021.0,5.21,144955.0,Middle East & North Africa
United Arab Emirates,1984,71.8,24.4,1279010.0,5.14,139882.0,Middle East & North Africa
United Arab Emirates,1985,71.9,22.7,1349000.0,5.07,129469.0,Middle East & North Africa
United Arab Emirates,1986,72.0,21.1,1428788.0,4.97,100191.0,Middle East & North Africa
United Arab Emirates,1987,72.1,19.7,1516782.0,4.86,101308.0,Middle East & North Africa
United Arab Emirates,1988,72.2,18.5,1611257.0,4.72,82687.0,Middle East & North Africa
United Arab Emirates,1989,72.2,17.4,1709232.0,4.57,92115.0,Middle East & North Africa
United Arab Emirates,1990,72.3,16.5,1808642.0,4.39,114832.0,Middle East & North Africa
United Arab Emirates,1991,72.4,15.6,1909812.0,4.19,109658.0,Middle East & North Africa
United Arab Emirates,1992,72.5,14.8,2014095.0,3.99,107416.0,Middle East & North Africa
United Arab Emirates,1993,72.6,14.2,2121704.0,3.78,103224.0,Middle East & North Africa
United Arab Emirates,1994,72.7,13.6,2232980.0,3.58,104855.0,Middle East & North Africa
United Arab Emirates,1995,72.8,13.0,2348539.0,3.39,106425.0,Middle East & North Africa
United Arab Emirates,1996,72.9,12.6,2473983.0,3.22,106923.0,Middle East & North Africa
United Arab Emirates,1997,73.1,12.2,2611610.0,3.05,109553.0,Middle East & North Africa
United Arab Emirates,1998,73.3,11.8,2755497.0,2.9,104107.0,Middle East & North Africa
United Arab Emirates,1999,73.5,11.5,2897038.0,2.77,101940.0,Middle East & North Africa
United Arab Emirates,2000,73.8,11.1,3033491.0,2.64,108048.0,Middle East & North Africa
United Arab Emirates,2001,74.0,10.9,3149440.0,2.53,105860.0,Middle East & North Africa
United Arab Emirates,2002,74.3,10.6,3254691.0,2.43,105346.0,Middle East & North Africa
United Arab Emirates,2003,74.6,10.3,3400959.0,2.33,109675.0,Middle East & North Africa
United Arab Emirates,2004,74.9,10.1,3658042.0,2.24,110662.0,Middle East & North Africa
United Arab Emirates,2005,75.3,9.8,4069349.0,2.15,102324.0,Middle East & North Africa
United Arab Emirates,2006,75.6,9.6,4662728.0,2.07,95637.0,Middle East & North Africa
United Arab Emirates,2007,75.8,9.4,5405541.0,2.0,82993.0,Middle East & North Africa
United Arab Emirates,2008,76.0,9.1,6206623.0,1.95,73029.0,Middle East & North Africa
United Arab Emirates,2009,76.1,8.8,6938815.0,1.9,60955.0,Middle East & North Africa
United Arab Emirates,2010,76.2,8.5,7511690.0,1.87,56644.0,Middle East & North Africa
United Arab Emirates,2011,76.2,8.2,7890924.0,1.84,56192.0,Middle East & North Africa
United Arab Emirates,2012,76.3,7.8,8105873.0,1.82,57028.0,Middle East & North Africa
United Arab Emirates,2013,76.4,7.4,8207940.0,1.8,59092.0,Middle East & North Africa
United Kingdom,1964,71.444,24.2,54006245.0,2.79,15067.0,Europe & Central Asia
United Kingdom,1965,71.43,23.4,54349899.0,2.76,15292.0,Europe & Central Asia
United Kingdom,1966,71.346,22.8,54666008.0,2.7,15494.0,Europe & Central Asia
United Kingdom,1967,71.972,22.2,54954044.0,2.61,15777.0,Europe & Central Asia
United Kingdom,1968,71.598,21.8,55212835.0,2.52,16357.0,Europe & Central Asia
United Kingdom,1969,71.554,21.4,55443064.0,2.41,16616.0,Europe & Central Asia
United Kingdom,1970,71.8,21.0,55645390.0,2.29,16933.0,Europe & Central Asia
United Kingdom,1971,72.0,20.6,55819499.0,2.18,17207.0,Europe & Central Asia
United Kingdom,1972,72.0,20.1,55964697.0,2.07,17793.0,Europe & Central Asia
United Kingdom,1973,72.0,19.4,56081455.0,1.98,19043.0,Europe & Central Asia
United Kingdom,1974,72.3,18.7,56170690.0,1.89,18801.0,Europe & Central Asia
United Kingdom,1975,72.6,18.0,56234250.0,1.83,18699.0,Europe & Central Asia
United Kingdom,1976,72.9,17.2,56273041.0,1.78,19207.0,Europe & Central Asia
United Kingdom,1977,73.1,16.5,56290629.0,1.74,19684.0,Europe & Central Asia
United Kingdom,1978,73.0,15.7,56295032.0,1.73,20337.0,Europe & Central Asia
United Kingdom,1979,73.1,14.9,56296406.0,1.72,20871.0,Europe & Central Asia
United Kingdom,1980,73.4,14.1,56303011.0,1.73,20417.0,Europe & Central Asia
United Kingdom,1981,73.8,13.4,56317534.0,1.74,20149.0,Europe & Central Asia
United Kingdom,1982,74.1,12.7,56341308.0,1.76,20607.0,Europe & Central Asia
United Kingdom,1983,74.3,12.2,56379327.0,1.78,21357.0,Europe & Central Asia
United Kingdom,1984,74.6,11.7,56436762.0,1.8,21904.0,Europe & Central Asia
United Kingdom,1985,74.7,11.4,56516908.0,1.81,22648.0,Europe & Central Asia
United Kingdom,1986,74.9,11.1,56622956.0,1.82,23516.0,Europe & Central Asia
United Kingdom,1987,75.1,10.8,56753658.0,1.83,24551.0,Europe & Central Asia
United Kingdom,1988,75.3,10.4,56902081.0,1.83,25750.0,Europe & Central Asia
United Kingdom,1989,75.5,9.9,57058173.0,1.82,26279.0,Europe & Central Asia
United Kingdom,1990,75.7,9.3,57214474.0,1.81,26424.0,Europe & Central Asia
United Kingdom,1991,76.0,8.7,57369629.0,1.8,26017.0,Europe & Central Asia
United Kingdom,1992,76.3,8.2,57525459.0,1.79,26062.0,Europe & Central Asia
United Kingdom,1993,76.5,7.8,57681639.0,1.78,26688.0,Europe & Central Asia
United Kingdom,1994,76.7,7.4,57838596.0,1.77,27691.0,Europe & Central Asia
United Kingdom,1995,76.8,7.2,57997210.0,1.76,28317.0,Europe & Central Asia
United Kingdom,1996,76.9,7.0,58156871.0,1.74,28998.0,Europe & Central Asia
United Kingdom,1997,77.2,6.9,58318771.0,1.73,29662.0,Europe & Central Asia
United Kingdom,1998,77.4,6.8,58488026.0,1.71,30614.0,Europe & Central Asia
United Kingdom,1999,77.6,6.7,58671413.0,1.69,31474.0,Europe & Central Asia
United Kingdom,2000,77.8,6.6,58874117.0,1.68,32543.0,Europe & Central Asia
United Kingdom,2001,78.0,6.4,59097129.0,1.67,33282.0,Europe & Central Asia
United Kingdom,2002,78.2,6.3,59339971.0,1.67,33954.0,Europe & Central Asia
United Kingdom,2003,78.5,6.3,59604347.0,1.69,35250.0,Europe & Central Asia
United Kingdom,2004,78.8,6.1,59891788.0,1.72,35910.0,Europe & Central Asia
United Kingdom,2005,79.1,6.0,60202727.0,1.76,36665.0,Europe & Central Asia
United Kingdom,2006,79.3,5.9,60538143.0,1.8,37504.0,Europe & Central Asia
United Kingdom,2007,79.4,5.8,60896101.0,1.84,38164.0,Europe & Central Asia
United Kingdom,2008,79.5,5.6,61270318.0,1.87,37739.0,Europe & Central Asia
United Kingdom,2009,79.7,5.4,61652315.0,1.89,35840.0,Europe & Central Asia
United Kingdom,2010,80.0,5.2,62035570.0,1.9,36240.0,Europe & Central Asia
United Kingdom,2011,80.4,5.0,62417431.0,1.9,36549.0,Europe & Central Asia
United Kingdom,2012,80.8,4.8,62798099.0,1.9,36535.0,Europe & Central Asia
United Kingdom,2013,81.0,4.6,63177406.0,1.89,36908.0,Europe & Central Asia
United States,1964,70.1364,27.7,197094531.0,3.22,20338.0,America
United States,1965,70.212,27.1,199452508.0,2.93,21361.0,America
United States,1966,70.2276,26.4,201657141.0,2.71,22495.0,America
United States,1967,70.5532,25.7,203717833.0,2.56,22803.0,America
United States,1968,70.2088,24.9,205672498.0,2.47,23647.0,America
United States,1969,70.4444,24.1,207573866.0,2.46,24147.0,America
United States,1970,70.7,23.3,209463865.0,2.46,23908.0,America
United States,1971,71.0,22.4,211355529.0,2.27,24350.0,America
United States,1972,71.3,21.5,213250350.0,2.01,25374.0,America
United States,1973,71.6,20.6,215164616.0,1.87,26567.0,America
United States,1974,72.1,19.7,217113584.0,1.83,26258.0,America
United States,1975,72.6,18.8,219108358.0,1.77,25934.0,America
United States,1976,72.9,17.9,221161377.0,1.74,27041.0,America
United States,1977,73.2,17.1,223274855.0,1.78,27990.0,America
United States,1978,73.5,16.3,225436004.0,1.75,29281.0,America
United States,1979,73.7,15.6,227624232.0,1.8,29951.0,America
United States,1980,73.8,15.0,229825004.0,1.82,29619.0,America
United States,1981,74.0,14.4,232035086.0,1.81,30070.0,America
United States,1982,74.4,13.9,234261242.0,1.81,29230.0,America
United States,1983,74.6,13.4,236510688.0,1.78,30185.0,America
United States,1984,74.8,13.0,238794274.0,1.79,32110.0,America
United States,1985,74.8,12.7,241119752.0,1.84,33065.0,America
United States,1986,74.9,12.4,243495805.0,1.84,33899.0,America
United States,1987,75.0,12.2,245920994.0,1.87,34787.0,America
United States,1988,75.0,11.9,248381577.0,1.92,35929.0,America
United States,1989,75.2,11.6,250857751.0,2.0,36830.0,America
United States,1990,75.4,11.2,253339097.0,2.07,37062.0,America
United States,1991,75.6,10.9,255807342.0,2.06,36543.0,America
United States,1992,75.8,10.5,258275919.0,2.04,37321.0,America
United States,1993,75.7,10.1,260803255.0,2.02,37844.0,America
United States,1994,75.8,9.8,263468980.0,2.0,38892.0,America
United States,1995,75.9,9.5,266323717.0,1.98,39476.0,America
United States,1996,76.3,9.2,269393632.0,1.98,40501.0,America
United States,1997,76.8,8.9,272643340.0,1.97,41812.0,America
United States,1998,77.0,8.7,275986072.0,2.0,43166.0,America
United States,1999,77.1,8.6,279300030.0,2.01,44673.0,America
United States,2000,77.1,8.4,282496310.0,2.05,45986.0,America
United States,2001,77.1,8.3,285544778.0,2.03,45978.0,America
United States,2002,77.2,8.2,288467308.0,2.02,46367.0,America
United States,2003,77.3,8.1,291290823.0,2.05,47260.0,America
United States,2004,77.6,8.1,294063120.0,2.06,48597.0,America
United States,2005,77.7,8.0,296820296.0,2.06,49762.0,America
United States,2006,77.8,7.9,299564470.0,2.11,50599.0,America
United States,2007,78.1,7.8,302284564.0,2.12,51011.0,America
United States,2008,78.2,7.7,304989064.0,2.07,50384.0,America
United States,2009,78.3,7.5,307686729.0,2.0,48558.0,America
United States,2010,78.5,7.4,310383948.0,1.93,49373.0,America
United States,2011,78.7,7.2,313085380.0,1.9,49781.0,America
United States,2012,78.8,7.1,315791284.0,1.9,50549.0,America
United States,2013,78.9,6.9,318497630.0,1.98,51282.0,America
Uruguay,1964,68.26404000000001,58.6,2664775.0,2.86,7644.0,America
Uruguay,1965,68.3267,58.0,2693906.0,2.84,7606.0,America
Uruguay,1966,68.35536,57.6,2722232.0,2.83,7746.0,America
Uruguay,1967,68.36402,57.1,2749441.0,2.83,7315.0,America
Uruguay,1968,68.36768000000001,56.3,2774109.0,2.84,7324.0,America
Uruguay,1969,68.37734,55.4,2794374.0,2.87,7668.0,America
Uruguay,1970,68.4,54.3,2809117.0,2.9,7934.0,America
Uruguay,1971,68.5,53.5,2817577.0,2.94,7849.0,America
Uruguay,1972,68.5,53.5,2820734.0,2.97,7563.0,America
Uruguay,1973,68.7,54.3,2821367.0,2.99,7606.0,America
Uruguay,1974,68.9,55.2,2823326.0,2.99,7831.0,America
Uruguay,1975,69.1,55.4,2829391.0,2.98,8284.0,America
Uruguay,1976,69.3,54.5,2840601.0,2.95,8567.0,America
Uruguay,1977,69.2,52.2,2856206.0,2.91,8612.0,America
Uruguay,1978,69.7,48.6,2874998.0,2.85,9012.0,America
Uruguay,1979,70.1,44.4,2894983.0,2.79,9513.0,America
Uruguay,1980,70.4,40.0,2914683.0,2.72,10034.0,America
Uruguay,1981,70.9,36.1,2933904.0,2.67,10169.0,America
Uruguay,1982,71.5,33.2,2953118.0,2.61,9147.0,America
Uruguay,1983,71.9,31.2,2972284.0,2.57,8556.0,America
Uruguay,1984,71.9,29.8,2991478.0,2.55,8410.0,America
Uruguay,1985,72.1,28.6,3010766.0,2.53,8478.0,America
Uruguay,1986,72.2,27.5,3029948.0,2.52,9169.0,America
Uruguay,1987,72.4,26.3,3048955.0,2.52,9833.0,America
Uruguay,1988,72.5,25.1,3068166.0,2.52,9770.0,America
Uruguay,1989,72.6,24.0,3088110.0,2.52,9827.0,America
Uruguay,1990,72.9,23.1,3109122.0,2.52,9841.0,America
Uruguay,1991,73.2,22.3,3131140.0,2.51,10118.0,America
Uruguay,1992,73.4,21.8,3153857.0,2.49,10841.0,America
Uruguay,1993,73.4,21.5,3177035.0,2.46,11048.0,America
Uruguay,1994,73.4,21.1,3200342.0,2.43,11766.0,America
Uruguay,1995,73.5,20.6,3223401.0,2.4,11513.0,America
Uruguay,1996,73.6,20.0,3246484.0,2.36,12068.0,America
Uruguay,1997,73.8,19.2,3269301.0,2.33,13007.0,America
Uruguay,1998,74.1,18.3,3290261.0,2.3,13508.0,America
Uruguay,1999,74.3,17.5,3307290.0,2.27,13177.0,America
Uruguay,2000,74.6,16.8,3319066.0,2.24,12876.0,America
Uruguay,2001,74.9,16.2,3324810.0,2.22,12359.0,America
Uruguay,2002,75.0,15.8,3325379.0,2.21,11401.0,America
Uruguay,2003,75.0,15.3,3323124.0,2.19,11500.0,America
Uruguay,2004,75.2,14.8,3321367.0,2.17,12081.0,America
Uruguay,2005,75.4,14.3,3322529.0,2.16,12978.0,America
Uruguay,2006,75.5,13.8,3327451.0,2.14,13489.0,America
Uruguay,2007,75.7,13.3,3335528.0,2.12,14336.0,America
Uruguay,2008,76.0,13.0,3345967.0,2.11,15317.0,America
Uruguay,2009,76.3,12.7,3357391.0,2.09,15912.0,America
Uruguay,2010,76.5,12.3,3368786.0,2.08,17095.0,America
Uruguay,2011,76.6,12.0,3380008.0,2.07,17916.0,America
Uruguay,2012,76.7,11.6,3391428.0,2.06,18447.0,America
Uruguay,2013,76.9,11.1,3403117.0,2.05,19321.0,America
Uzbekistan,1964,59.657680000000006,163.99,9888629.0,6.78,2636.0,Europe & Central Asia
Uzbekistan,1965,60.0564,161.19,10233502.0,6.75,2753.0,Europe & Central Asia
Uzbekistan,1966,60.44412,158.44,10574321.0,6.71,2856.0,Europe & Central Asia
Uzbekistan,1967,60.81584,155.74,10912708.0,6.66,2952.0,Europe & Central Asia
Uzbekistan,1968,61.16856,153.09,11253870.0,6.61,3096.0,Europe & Central Asia
Uzbekistan,1969,61.49828,150.48,11605561.0,6.55,3111.0,Europe & Central Asia
Uzbekistan,1970,61.8,147.91,11972994.0,6.49,3321.0,Europe & Central Asia
Uzbekistan,1971,62.3,145.39,12358535.0,6.42,3378.0,Europe & Central Asia
Uzbekistan,1972,62.8,142.91,12759275.0,6.34,3365.0,Europe & Central Asia
Uzbekistan,1973,63.3,140.47,13168838.0,6.24,3615.0,Europe & Central Asia
Uzbekistan,1974,63.7,138.08,13578159.0,6.12,3619.0,Europe & Central Asia
Uzbekistan,1975,64.1,135.72,13980997.0,5.98,3531.0,Europe & Central Asia
Uzbekistan,1976,64.4,133.41,14374729.0,5.83,3598.0,Europe & Central Asia
Uzbekistan,1977,64.8,131.13,14762133.0,5.66,3584.0,Europe & Central Asia
Uzbekistan,1978,65.0,128.9,15148932.0,5.48,3577.0,Europe & Central Asia
Uzbekistan,1979,65.2,126.7,15543520.0,5.3,3468.0,Europe & Central Asia
Uzbekistan,1980,65.5,118.2,15951899.0,5.13,3382.0,Europe & Central Asia
Uzbekistan,1981,65.7,110.2,16375762.0,4.97,3325.0,Europe & Central Asia
Uzbekistan,1982,66.0,102.9,16812955.0,4.83,3318.0,Europe & Central Asia
Uzbekistan,1983,66.3,96.4,17260951.0,4.71,3335.0,Europe & Central Asia
Uzbekistan,1984,66.6,90.5,17715706.0,4.62,3286.0,Europe & Central Asia
Uzbekistan,1985,67.0,85.3,18174143.0,4.54,3227.0,Europe & Central Asia
Uzbekistan,1986,67.3,80.8,18634041.0,4.47,3271.0,Europe & Central Asia
Uzbekistan,1987,67.6,77.3,19095670.0,4.41,3226.0,Europe & Central Asia
Uzbekistan,1988,67.7,74.5,19561181.0,4.35,3210.0,Europe & Central Asia
Uzbekistan,1989,67.7,72.5,20033912.0,4.27,3184.0,Europe & Central Asia
Uzbekistan,1990,67.7,71.5,20515248.0,4.18,3032.0,Europe & Central Asia
Uzbekistan,1991,67.5,71.1,21005364.0,4.06,2953.0,Europe & Central Asia
Uzbekistan,1992,67.3,71.0,21500062.0,3.93,2561.0,Europe & Central Asia
Uzbekistan,1993,67.0,70.6,21990917.0,3.78,2446.0,Europe & Central Asia
Uzbekistan,1994,66.7,70.2,22466866.0,3.63,2274.0,Europe & Central Asia
Uzbekistan,1995,66.5,69.5,22919357.0,3.46,2213.0,Europe & Central Asia
Uzbekistan,1996,66.4,68.7,23347452.0,3.3,2208.0,Europe & Central Asia
Uzbekistan,1997,66.5,67.7,23751722.0,3.14,2280.0,Europe & Central Asia
Uzbekistan,1998,66.8,66.5,24127427.0,2.99,2340.0,Europe & Central Asia
Uzbekistan,1999,67.1,65.0,24469439.0,2.86,2414.0,Europe & Central Asia
Uzbekistan,2000,67.4,63.2,24775610.0,2.74,2471.0,Europe & Central Asia
Uzbekistan,2001,67.7,61.4,25042537.0,2.65,2543.0,Europe & Central Asia
Uzbekistan,2002,67.8,59.6,25275028.0,2.59,2612.0,Europe & Central Asia
Uzbekistan,2003,68.0,57.8,25489492.0,2.54,2691.0,Europe & Central Asia
Uzbekistan,2004,68.1,56.0,25708188.0,2.51,2865.0,Europe & Central Asia
Uzbekistan,2005,68.1,54.2,25947414.0,2.49,3030.0,Europe & Central Asia
Uzbekistan,2006,68.3,52.5,26213729.0,2.48,3211.0,Europe & Central Asia
Uzbekistan,2007,68.5,50.8,26503833.0,2.47,3467.0,Europe & Central Asia
Uzbekistan,2008,68.7,49.2,26811974.0,2.46,3733.0,Europe & Central Asia
Uzbekistan,2009,68.9,47.6,27128063.0,2.44,3968.0,Europe & Central Asia
Uzbekistan,2010,69.1,46.1,27444702.0,2.41,4185.0,Europe & Central Asia
Uzbekistan,2011,69.3,44.6,27760267.0,2.38,4412.0,Europe & Central Asia
Uzbekistan,2012,69.5,43.2,28077486.0,2.34,4705.0,Europe & Central Asia
Uzbekistan,2013,69.7,41.8,28398155.0,2.31,5002.0,Europe & Central Asia
Vanuatu,1964,55.56828,137.7,72131.0,6.84,1553.0,East Asia & Pacific
Vanuatu,1965,56.3199,132.9,74287.0,6.73,1573.0,East Asia & Pacific
Vanuatu,1966,57.067519999999995,128.1,76410.0,6.63,1593.0,East Asia & Pacific
Vanuatu,1967,57.80814,123.0,78520.0,6.53,1614.0,East Asia & Pacific
Vanuatu,1968,58.542759999999994,118.1,80672.0,6.43,1635.0,East Asia & Pacific
Vanuatu,1969,59.27338,113.2,82945.0,6.35,1656.0,East Asia & Pacific
Vanuatu,1970,60.0,108.6,85393.0,6.27,1678.0,East Asia & Pacific
Vanuatu,1971,60.1,104.2,88029.0,6.2,1699.0,East Asia & Pacific
Vanuatu,1972,60.2,99.9,90831.0,6.13,1721.0,East Asia & Pacific
Vanuatu,1973,60.5,95.9,93768.0,6.07,1744.0,East Asia & Pacific
Vanuatu,1974,60.8,92.1,96799.0,6.0,2274.0,East Asia & Pacific
Vanuatu,1975,61.1,88.5,99886.0,5.93,2103.0,East Asia & Pacific
Vanuatu,1976,61.3,84.8,103031.0,5.86,2080.0,East Asia & Pacific
Vanuatu,1977,61.5,81.1,106231.0,5.79,1999.0,East Asia & Pacific
Vanuatu,1978,61.7,77.1,109436.0,5.72,2283.0,East Asia & Pacific
Vanuatu,1979,61.8,73.0,112587.0,5.65,2306.0,East Asia & Pacific
Vanuatu,1980,61.8,68.7,115641.0,5.58,1989.0,East Asia & Pacific
Vanuatu,1981,61.9,64.3,118584.0,5.5,2021.0,East Asia & Pacific
Vanuatu,1982,62.0,59.9,121438.0,5.43,2186.0,East Asia & Pacific
Vanuatu,1983,62.1,55.6,124252.0,5.36,2593.0,East Asia & Pacific
Vanuatu,1984,62.3,51.5,127097.0,5.28,2710.0,East Asia & Pacific
Vanuatu,1985,62.3,47.8,130030.0,5.21,2679.0,East Asia & Pacific
Vanuatu,1986,62.5,44.6,133041.0,5.14,2566.0,East Asia & Pacific
Vanuatu,1987,62.1,41.7,136129.0,5.08,2519.0,East Asia & Pacific
Vanuatu,1988,62.6,39.3,139368.0,5.02,2475.0,East Asia & Pacific
Vanuatu,1989,62.6,37.3,142852.0,4.97,2498.0,East Asia & Pacific
Vanuatu,1990,62.6,35.6,146636.0,4.93,2550.0,East Asia & Pacific
Vanuatu,1991,62.6,34.1,150791.0,4.89,2557.0,East Asia & Pacific
Vanuatu,1992,62.6,32.9,155270.0,4.85,2548.0,East Asia & Pacific
Vanuatu,1993,62.6,31.9,159857.0,4.81,2494.0,East Asia & Pacific
Vanuatu,1994,62.8,31.0,164254.0,4.78,2647.0,East Asia & Pacific
Vanuatu,1995,62.8,30.4,168263.0,4.73,2610.0,East Asia & Pacific
Vanuatu,1996,62.9,29.9,171783.0,4.68,2615.0,East Asia & Pacific
